campo_64;campo_34;campo_36;campo_38;campo_53;campo_80;campo_39;campo_62;campo_61;campo_100;campo_22;campo_75;campo_70;campo_71;campo_72;campo_73;campo_69;campo_68;campo_84;campo_83;campo_74;campo_87;campo_86;campo_85;campo_94;campo_93;campo_9;campo_35;campo_37;campo_91;campo_101;campo_92;campo_26;campo_23;campo_97;campo_10;campo_11;campo_12;campo_13;campo_51;campo_81;campo_77;campo_76;campo_78;campo_79;campo_95;campo_46;campo_20;campo_4;campo_104;campo_60_cat;Presenta_union
Bajo;VENTA AL POR MENOR NO REALIZADA EN COMERCIOS, PUESTOS DE VENTA O MERCADOS;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7983.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;34327740.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
Medio;ALMACENAMIENTO Y DEPOSITO;0.0;0.0;0.0;0.0;3.0;6.0;4.0;0.0;3.0;1604017344.0;547409661.0;2291082104.0;2310891390.0;2231594854.0;0.0;0.0;69232270.0;1799164349.0;1688883929.0;5539295.0;0.0;3661.0;29238457.0;0.0;0.0;0.0;0.0;0.0;12.0;27.0;424526208.0;429608160.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;69232270.0;69232270.0;-19490383.0;-19809286.0;1688883929.0;OPLOG;PERSONA JURIDICA COMERCIAL;0.0;15.0;5;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;0.0;0.0;0.0;0.0;3.0;9.0;4.0;0.0;3.0;19680732.0;0.0;0.0;0.0;0.0;145810.0;0.0;21040060.0;23261796.0;20861796.0;2751538.0;0.0;0.0;15903296.0;0.0;0.0;0.0;0.0;3.0;10.0;28.0;37515514.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;19144861.0;16839847.0;0.0;-19830229.0;19811796.0;INMO;PERSONA JURIDICA COMERCIAL;0.0;5.0;4;1
Medio;IMPRESION Y ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA IMPRESION;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;519364.0;0.0;49886733.0;24171801.0;24171801.0;5824654.0;5411062.0;0.0;31065259.0;32502304.0;1.0;0.0;0.0;8.0;12.0;95.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-25714932.0;22963205.0;EMISBH;PERSONA NATURAL;1.0;29.0;6;1
Bajo;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;32655410.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SOCINV;PERSONA JURIDICA COMERCIAL;1.0;26.0;5;0
Medio;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;0.0;0.0;1.0;10370467.0;5.0;2.0;3.0;1.0;1.0;28400000.0;0.0;87481427.0;77110960.0;72321402.0;0.0;284793.0;29437363.0;87108037.0;87108037.0;3800564.0;0.0;0.0;20576243.0;0.0;0.0;0.0;0.0;0.0;8.0;51.0;76694344.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1111150.0;991150.0;0.0;10370467.0;82752635.0;MAYO;PERSONA JURIDICA COMERCIAL;1.0;8.0;4;1
Bajo;VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;275891.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2334205.0;1667316.0;0.0;12435098.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-275891.0;0.0;NOVATOS;PERSONA NATURAL;1.0;2.0;3;1
Bajo;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;648769533.0;720700115.0;752358799.0;0.0;0.0;0.0;93012364.0;61353680.0;0.0;0.0;0.0;0.0;288497.0;0.0;0.0;1.0;1.0;1.0;12.0;3.0;6269120536.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-31658684.0;-159938854.0;0.0;SOCINV;PERSONA JURIDICA COMERCIAL;0.0;4.0;3;1
Bajo;FABRICACION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;0.0;0.0;0.0;2486208.0;6.0;1.0;0.0;0.0;0.0;2899269.0;0.0;0.0;0.0;0.0;76383.0;0.0;362102.0;8111495.0;8111495.0;625331.0;1131507.0;0.0;3339259.0;5955300.0;0.0;0.0;0.0;3.0;12.0;38.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;362102.0;0.0;0.0;2486208.0;7705920.0;MANUFACT;PERSONA NATURAL;0.0;29.0;6;1
Bajo;ENSEÑANZA PREESCOLAR, PRIMARIA, SECUNDARIA CIENTIFICO HUMANISTA Y TECNICO PROFESIONAL;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14751.0;0.0;0.0;294443.0;0.0;1.0;2.0;2.0;0.0;12.0;3.0;1543594496.0;256743936.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;1.0;29.0;6;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;OPLOG;PERSONA NATURAL;1.0;22.0;5;1
Bajo;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;7927434386.0;7964348761.0;7927535575.0;0.0;0.0;0.0;156795.0;36969981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;65637504512.0;8458836992.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;36813186.0;-188126.0;0.0;SOCINV;PERSONA JURIDICA COMERCIAL;0.0;9.0;4;1
Bajo;ACTIVIDADES DE CONSULTORIA DE GESTION;0.0;0.0;0.0;0.0;2.0;19.0;26.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;36087341.0;0.0;0.0;0.0;0.0;3258402.0;35183411.0;0.0;26719017.0;203674309.0;0.0;0.0;0.0;6.0;12.0;44.0;343979200.0;276746944.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;709586177.0;ACTEMP;PERSONA JURIDICA COMERCIAL;0.0;7.0;4;1
Bajo;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA NATURAL;1.0;1.0;2;0
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;24867.0;2961926.0;2961926.0;2997919.0;0.0;2103.0;0.0;0.0;104408.0;104118.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1793878.0;98910.0;DIFUNTOS;PERSONA NATURAL;1.0;16.0;5;1
Bajo;VENTA AL POR MENOR DE OTROS ENSERES DOMESTICOS EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;13560263.0;2567402.0;2997540.0;1308681.0;1679580.0;444806.0;0.0;954427.0;14730216.0;14721795.0;5079237.0;3190915.0;0.0;27473909.0;0.0;1.0;5.0;0.0;0.0;12.0;40.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;151263.0;0.0;0.0;-453888.0;13985705.0;NOVATOS;PERSONA NATURAL;1.0;3.0;3;1
Medio;GANADERIA;0.0;0.0;0.0;5562405.0;4.0;0.0;1.0;0.0;2.0;264995.0;0.0;0.0;0.0;0.0;0.0;445019.0;0.0;5827400.0;5827400.0;0.0;0.0;0.0;343599.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;1638643392.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5562405.0;5536030.0;AGROP;PERSONA JURIDICA COMERCIAL;1.0;25.0;5;1
Medio;VENTA AL POR MENOR NO REALIZADA EN COMERCIOS, PUESTOS DE VENTA O MERCADOS;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5194583.0;2214379.0;0.0;30871919.0;9828387.0;0.0;5.0;0.0;2.0;0.0;71.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
Medio;OTRAS ACTIVIDADES DE SERVICIOS DE INFORMACION;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20866.0;1022277.0;0.0;109820.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;1.0;2;1
Medio;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;936948.0;1.0;0.0;0.0;0.0;1.0;344063.0;0.0;0.0;0.0;0.0;13444.0;0.0;4481352.0;6962363.0;6962363.0;50454.0;773614.0;0.0;265542.0;4071653.0;0.0;1.0;1.0;2.0;7.0;3.0;80214.0;6827.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;936948.0;6614245.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;525308.0;525308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;11.0;0.0;685466.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-751716.0;0.0;MINO;PERSONA JURIDICA COMERCIAL;1.0;4.0;3;1
Medio;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378005.0;0.0;3037.0;1989491.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;4951773.0;14703816.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;TGIRO;PERSONA JURIDICA COMERCIAL;1.0;10.0;5;0
Bajo;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152929.0;0.0;0.0;1390438.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1000000.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1971.0;0.0;0.0;0.0;0.0;-4941.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;OPLOG;PERSONA NATURAL;1.0;29.0;6;1
Bajo;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6704.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;TGIRO;PERSONA NATURAL;1.0;3.0;3;0
Bajo;OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA NATURAL;1.0;2.0;3;0
Medio;ACTIVIDADES DE LIMPIEZA;0.0;0.0;0.0;0.0;3.0;3.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2386683.0;0.0;113460.0;15358090.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;1419550032.0;1585803264.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SSPERS;PERSONA JURIDICA COMERCIAL;1.0;12.0;5;1
Medio;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22856.0;0.0;21322.0;212531.0;0.0;1.0;1.0;1.0;0.0;12.0;8.0;901740096.0;16454317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MINO;PERSONA JURIDICA COMERCIAL;1.0;29.0;6;1
Medio;VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;2.0;5717405.0;0.0;0.0;0.0;0.0;0.0;0.0;957981.0;0.0;0.0;69396.0;0.0;0.0;365240.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;42181880.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;957981.0;0.0;0.0;-6675386.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;3.0;3;1
Bajo;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7434.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SOCINV;PERSONA NATURAL;1.0;29.0;6;0
Bajo;ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4032.0;0.0;862761.0;995318.0;0.0;564.0;0.0;12000.0;18920.0;18489.0;25251.0;47181.0;0.0;300979.0;0.0;1.0;1.0;1.0;0.0;12.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;12000.0;0.0;0.0;2888.0;17565.0;MANUFACT;PERSONA NATURAL;1.0;9.0;4;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;1.0;1.0;0.0;53758868.0;1.0;0.0;26.0;0.0;2.0;0.0;0.0;183500682.0;143566856.0;0.0;0.0;104037.0;23609440.0;57113238.0;57113238.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;12.0;0.0;1558290648.0;371478720.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;33553924.0;53758868.0;0.0;INMO;PERSONA JURIDICA COMERCIAL;0.0;12.0;5;1
Bajo;CULTIVO DE PLANTAS PERENNES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;10000000.0;10000000.0;10270000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;12.0;0.0;3344564480.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-270000.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;OPLOG;PERSONA NATURAL;1.0;6.0;4;1
Bajo;INSTALACIONES ELECTRICAS, DE GASFITERIA Y OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCION;0.0;0.0;0.0;0.0;4.0;17.0;17.0;0.0;2.0;94502849.0;124785862.0;124785862.0;78419167.0;38564308.0;1316399.0;0.0;76894536.0;166241520.0;166241520.0;13240996.0;35752601.0;741924.0;71943300.0;188621591.0;0.0;0.0;0.0;11.0;12.0;112.0;135445048.0;9190000.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;76894536.0;60166229.0;0.0;-10245430.0;213997710.0;CONSTRU;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;VENTA AL POR MENOR NO REALIZADA EN COMERCIOS, PUESTOS DE VENTA O MERCADOS;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1353326.0;6067.0;0.0;7321354.0;0.0;0.0;5.0;0.0;0.0;0.0;15.0;10000000.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;1.0;2;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Alto;ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4859.0;0.0;0.0;27933.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;PAP;PERSONA NATURAL;1.0;3.0;3;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54730.0;0.0;0.0;288051.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;81665828.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;0
